onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
80.764	0.125	1st/omission/expected	111	161528	20.0	LOW_A	1.0	9.659	4.8854	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	6	48	48	0	10	0	n/a	n/a	es01_0013.txt	1.0	1	0
81.764	0.125	2nd/omission/expected	211	163528	20.0	LOW_A	1.0	9.659	4.8854	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	6	48	48	0	10	0	n/a	n/a	es01_0013.txt	1.0	2	0
92.7575	0.125	1st/omission/expected	111	185515	20.0	LOW_A	1.0	10.746	3.4485	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	7	12	12	0	10	0	n/a	n/a	es01_0013.txt	1.0	1	0
93.7575	0.125	2nd/omission/expected	211	187515	20.0	LOW_A	1.0	10.746	3.4485	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	7	12	12	0	10	0	n/a	n/a	es01_0013.txt	1.0	2	0
103.4305	0.125	1st/repetition/unexpected	122	206861	20.0	LOW_A	1.0	9.4265	3.6357	A	22.0	12	22	1	2	0.125	53.0	es01	expsupp	8	12	12	30	40	0	n/a	n/a	es01_0013.txt	1.0	1	0
104.43	0.125	2nd/repetition/unexpected	222	208860	20.0	LOW_A	1.0	9.4265	3.6357	A	22.0	12	22	1	2	0.125	53.0	es01	expsupp	8	12	12	30	40	0	n/a	n/a	es01_0013.txt	1.0	2	0
115.071	0.125	1st/omission/expected	111	230142	20.0	LOW_A	1.0	10.6274	3.7762	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	9	36	36	20	30	0	n/a	n/a	es01_0013.txt	1.0	1	0
116.071	0.125	2nd/omission/expected	211	232142	20.0	LOW_A	1.0	10.6274	3.7762	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	9	36	36	20	30	0	n/a	n/a	es01_0013.txt	1.0	2	0
125.0035	0.125	1st/repetition/unexpected	122	250007	20.0	LOW_A	1.0	8.6861	3.7236	A	22.0	12	22	1	2	0.125	53.0	es01	expsupp	10	0	0	0	10	0	n/a	n/a	es01_0013.txt	1.0	1	0
126.0035	0.125	2nd/repetition/unexpected	222	252007	20.0	LOW_A	1.0	8.6861	3.7236	A	22.0	12	22	1	2	0.125	53.0	es01	expsupp	10	0	0	0	10	0	n/a	n/a	es01_0013.txt	1.0	2	0
135.9565	0.125	1st/omission/expected	111	271913	20.0	LOW_A	1.0	9.9397	3.2123	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	11	0	0	20	30	0	n/a	n/a	es01_0013.txt	1.0	1	0
136.9565	0.125	2nd/omission/expected	211	273913	20.0	LOW_A	1.0	9.9397	3.2123	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	11	0	0	20	30	0	n/a	n/a	es01_0013.txt	1.0	2	0
146.2235	0.125	1st/omission/expected	111	292447	20.0	LOW_A	1.0	9.0202	3.2268	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	12	48	48	40	50	0	n/a	n/a	es01_0013.txt	1.0	1	0
147.223	0.125	2nd/omission/expected	211	294446	20.0	LOW_A	1.0	9.0202	3.2268	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	12	48	48	40	50	0	n/a	n/a	es01_0013.txt	1.0	2	0
158.899	0.125	1st/omission/expected	111	317798	20.0	LOW_A	1.0	11.4302	2.5856	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	13	24	24	20	30	0	n/a	n/a	es01_0013.txt	1.0	1	0
159.899	0.125	2nd/omission/expected	211	319798	20.0	LOW_A	1.0	11.4302	2.5856	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	13	24	24	20	30	0	n/a	n/a	es01_0013.txt	1.0	2	0
168.3775	0.125	1st/repetition/unexpected	122	336755	20.0	LOW_A	1.0	8.2318	2.6352	A	22.0	12	22	1	2	0.125	53.0	es01	expsupp	14	48	48	0	10	0	n/a	n/a	es01_0013.txt	1.0	1	0
169.3775	0.125	2nd/repetition/unexpected	222	338755	20.0	LOW_A	1.0	8.2318	2.6352	A	22.0	12	22	1	2	0.125	53.0	es01	expsupp	14	48	48	0	10	0	n/a	n/a	es01_0013.txt	1.0	2	0
180.177	0.125	1st/omission/expected	111	360354	20.0	LOW_A	1.0	10.7855	4.6038	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	15	24	24	0	10	0	n/a	n/a	es01_0013.txt	1.0	1	0
181.177	0.125	2nd/omission/expected	211	362354	20.0	LOW_A	1.0	10.7855	4.6038	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	15	24	24	0	10	0	n/a	n/a	es01_0013.txt	1.0	2	0
192.466	0.125	1st/omission/expected	111	384932	20.0	LOW_A	1.0	11.0438	6.3817	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	16	12	12	40	50	0	n/a	n/a	es01_0013.txt	1.0	1	0
193.466	0.125	2nd/omission/expected	211	386932	20.0	LOW_A	1.0	11.0438	6.3817	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	16	12	12	40	50	0	n/a	n/a	es01_0013.txt	1.0	2	0
202.2405	0.125	1st/omission/expected	111	404481	20.0	LOW_A	1.0	8.5271	2.4484	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	17	0	0	10	20	0	n/a	n/a	es01_0013.txt	1.0	1	0
203.24	0.125	2nd/omission/expected	211	406480	20.0	LOW_A	1.0	8.5271	2.4484	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	17	0	0	10	20	0	n/a	n/a	es01_0013.txt	1.0	2	0
212.1085	0.125	1st/repetition/unexpected	122	424217	20.0	LOW_A	1.0	8.6223	3.9792	A	22.0	12	22	1	2	0.125	53.0	es01	expsupp	18	36	36	40	50	0	n/a	n/a	es01_0013.txt	1.0	1	0
213.1085	0.125	2nd/repetition/unexpected	222	426217	20.0	LOW_A	1.0	8.6223	3.9792	A	22.0	12	22	1	2	0.125	53.0	es01	expsupp	18	36	36	40	50	0	n/a	n/a	es01_0013.txt	1.0	2	0
224.3905	0.125	1st/omission/expected	111	448781	20.0	LOW_A	1.0	11.2705	4.5944	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	19	0	0	0	10	0	n/a	n/a	es01_0013.txt	1.0	1	0
225.391	0.125	2nd/omission/expected	211	450782	20.0	LOW_A	1.0	11.2705	4.5944	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	19	0	0	0	10	0	n/a	n/a	es01_0013.txt	1.0	2	0
237.215	0.125	1st/omission/expected	111	474430	20.0	LOW_A	1.0	11.583	4.3063	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	20	0	0	40	50	0	n/a	n/a	es01_0013.txt	1.0	1	0
238.215	0.125	2nd/omission/expected	211	476430	20.0	LOW_A	1.0	11.583	4.3063	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	20	0	0	40	50	0	n/a	n/a	es01_0013.txt	1.0	2	0
250.39	0.125	1st/repetition/unexpected	122	500780	20.0	LOW_A	1.0	11.9278	3.4325	A	22.0	12	22	1	2	0.125	53.0	es01	expsupp	21	48	48	20	30	0	n/a	n/a	es01_0013.txt	1.0	1	0
251.39	0.125	2nd/repetition/unexpected	222	502780	20.0	LOW_A	1.0	11.9278	3.4325	A	22.0	12	22	1	2	0.125	53.0	es01	expsupp	21	48	48	20	30	0	n/a	n/a	es01_0013.txt	1.0	2	0
262.3775	0.125	1st/omission/expected	111	524755	20.0	LOW_A	1.0	10.9742	2.3048	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	22	12	12	20	30	0	n/a	n/a	es01_0013.txt	1.0	1	0
263.3775	0.125	2nd/omission/expected	211	526755	20.0	LOW_A	1.0	10.9742	2.3048	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	22	12	12	20	30	0	n/a	n/a	es01_0013.txt	1.0	2	0
274.7125	0.125	1st/omission/expected	111	549425	20.0	LOW_A	1.0	11.0882	2.0149	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	23	24	24	0	10	0	n/a	n/a	es01_0013.txt	1.0	1	0
275.7125	0.125	2nd/omission/expected	211	551425	20.0	LOW_A	1.0	11.0882	2.0149	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	23	24	24	0	10	0	n/a	n/a	es01_0013.txt	1.0	2	0
284.9425	0.125	1st/omission/expected	111	569885	20.0	LOW_A	1.0	8.9835	3.3814	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	24	36	36	30	40	0	n/a	n/a	es01_0013.txt	1.0	1	0
285.943	0.125	2nd/omission/expected	211	571886	20.0	LOW_A	1.0	8.9835	3.3814	A	22.0	12	22	0	2	0.125	53.0	es01	expsupp	24	36	36	30	40	0	n/a	n/a	es01_0013.txt	1.0	2	0
