onset	duration	trial_type	value	sample	Baseline_temp	Cond_Block	ISI	ITI_pre	Mov_start	Pos_Block	RatingExp	RatingS1	RatingS2	Rep	Run	Stim_dur	Stim_temp	Subject	Task	Trial	X1	X2	Y1	Y2	aborted	decision	decisionRT	file	Lasershot	StimNr	invalid_trials
78.703	0.125	1st/repetition/expected	121	157406	20.0	HIGH_B	1.0	10.3523	4.2053	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	6	48	48	20	30	0	n/a	n/a	es01_0012.txt	1.0	1	0
79.703	0.125	2nd/repetition/expected	221	159406	20.0	HIGH_B	1.0	10.3523	4.2053	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	6	48	48	20	30	0	n/a	n/a	es01_0012.txt	1.0	2	0
89.594	0.125	1st/repetition/expected	121	179188	20.0	HIGH_B	1.0	9.8821	4.471	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	7	24	24	20	30	0	n/a	n/a	es01_0012.txt	1.0	1	0
90.5935	0.125	2nd/repetition/expected	221	181187	20.0	HIGH_B	1.0	9.8821	4.471	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	7	24	24	20	30	0	n/a	n/a	es01_0012.txt	1.0	2	0
99.373	0.125	1st/omission/unexpected	112	198746	20.0	HIGH_B	1.0	8.7675	3.8219	C	100.0	26	70	0	1	0.125	53.0	es01	expsupp	8	0	0	40	50	0	n/a	n/a	es01_0012.txt	1.0	1	0
100.373	0.125	2nd/omission/unexpected	212	200746	20.0	HIGH_B	1.0	8.7675	3.8219	C	100.0	26	70	0	1	0.125	53.0	es01	expsupp	8	0	0	40	50	0	n/a	n/a	es01_0012.txt	1.0	2	0
111.449	0.125	1st/repetition/expected	121	222898	20.0	HIGH_B	1.0	10.8292	3.4406	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	9	24	24	40	50	0	n/a	n/a	es01_0012.txt	1.0	1	0
112.449	0.125	2nd/repetition/expected	221	224898	20.0	HIGH_B	1.0	10.8292	3.4406	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	9	24	24	40	50	0	n/a	n/a	es01_0012.txt	1.0	2	0
121.0125	0.125	1st/omission/unexpected	112	242025	20.0	HIGH_B	1.0	8.5499	3.5319	C	100.0	26	70	0	1	0.125	53.0	es01	expsupp	10	12	12	0	10	0	n/a	n/a	es01_0012.txt	1.0	1	0
122.0125	0.125	2nd/omission/unexpected	212	244025	20.0	HIGH_B	1.0	8.5499	3.5319	C	100.0	26	70	0	1	0.125	53.0	es01	expsupp	10	12	12	0	10	0	n/a	n/a	es01_0012.txt	1.0	2	0
133.8915	0.125	1st/repetition/expected	121	267783	20.0	HIGH_B	1.0	11.6334	4.7427	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	11	36	36	0	10	0	n/a	n/a	es01_0012.txt	1.0	1	0
134.8915	0.125	2nd/repetition/expected	221	269783	20.0	HIGH_B	1.0	11.6334	4.7427	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	11	36	36	0	10	0	n/a	n/a	es01_0012.txt	1.0	2	0
144.595	0.125	1st/repetition/expected	121	289190	20.0	HIGH_B	1.0	9.6902	5.0762	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	12	0	0	30	40	0	n/a	n/a	es01_0012.txt	1.0	1	0
145.595	0.125	2nd/repetition/expected	221	291190	20.0	HIGH_B	1.0	9.6902	5.0762	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	12	0	0	30	40	0	n/a	n/a	es01_0012.txt	1.0	2	0
153.7615	0.125	1st/repetition/expected	121	307523	20.0	HIGH_B	1.0	8.1528	3.5525	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	13	36	36	20	30	0	n/a	n/a	es01_0012.txt	1.0	1	0
154.7615	0.125	2nd/repetition/expected	221	309523	20.0	HIGH_B	1.0	8.1528	3.5525	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	13	36	36	20	30	0	n/a	n/a	es01_0012.txt	1.0	2	0
163.551	0.125	1st/omission/unexpected	112	327102	20.0	HIGH_B	1.0	8.7768	2.0963	C	100.0	26	70	0	1	0.125	53.0	es01	expsupp	14	12	12	0	10	0	n/a	n/a	es01_0012.txt	1.0	1	0
164.551	0.125	2nd/omission/unexpected	212	329102	20.0	HIGH_B	1.0	8.7768	2.0963	C	100.0	26	70	0	1	0.125	53.0	es01	expsupp	14	12	12	0	10	0	n/a	n/a	es01_0012.txt	1.0	2	0
174.395	0.125	1st/repetition/expected	121	348790	20.0	HIGH_B	1.0	9.5973	3.3049	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	15	12	12	20	30	0	n/a	n/a	es01_0012.txt	1.0	1	0
175.3955	0.125	2nd/repetition/expected	221	350791	20.0	HIGH_B	1.0	9.5973	3.3049	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	15	12	12	20	30	0	n/a	n/a	es01_0012.txt	1.0	2	0
185.913	0.125	1st/repetition/expected	121	371826	20.0	HIGH_B	1.0	10.5044	5.097	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	16	48	48	20	30	0	n/a	n/a	es01_0012.txt	1.0	1	0
186.913	0.125	2nd/repetition/expected	221	373826	20.0	HIGH_B	1.0	10.5044	5.097	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	16	48	48	20	30	0	n/a	n/a	es01_0012.txt	1.0	2	0
196.666	0.125	1st/repetition/expected	121	393332	20.0	HIGH_B	1.0	9.7386	3.0166	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	17	0	0	0	10	0	n/a	n/a	es01_0012.txt	1.0	1	0
197.6665	0.125	2nd/repetition/expected	221	395333	20.0	HIGH_B	1.0	9.7386	3.0166	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	17	0	0	0	10	0	n/a	n/a	es01_0012.txt	1.0	2	0
206.0285	0.125	1st/omission/unexpected	112	412057	20.0	HIGH_B	1.0	8.3496	3.7171	C	100.0	26	70	0	1	0.125	53.0	es01	expsupp	18	36	36	40	50	0	n/a	n/a	es01_0012.txt	1.0	1	0
207.0285	0.125	2nd/omission/unexpected	212	414057	20.0	HIGH_B	1.0	8.3496	3.7171	C	100.0	26	70	0	1	0.125	53.0	es01	expsupp	18	36	36	40	50	0	n/a	n/a	es01_0012.txt	1.0	2	0
218.209	0.125	1st/repetition/expected	121	436418	20.0	HIGH_B	1.0	10.9332	6.0867	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	19	36	36	0	10	0	n/a	n/a	es01_0012.txt	1.0	1	0
219.2095	0.125	2nd/repetition/expected	221	438419	20.0	HIGH_B	1.0	10.9332	6.0867	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	19	36	36	0	10	0	n/a	n/a	es01_0012.txt	1.0	2	0
227.782	0.125	1st/repetition/expected	121	455564	20.0	HIGH_B	1.0	8.5582	2.4586	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	20	0	0	20	30	0	n/a	n/a	es01_0012.txt	1.0	1	0
228.782	0.125	2nd/repetition/expected	221	457564	20.0	HIGH_B	1.0	8.5582	2.4586	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	20	0	0	20	30	0	n/a	n/a	es01_0012.txt	1.0	2	0
239.3075	0.125	1st/omission/unexpected	112	478615	20.0	HIGH_B	1.0	10.5121	5.0655	C	100.0	26	70	0	1	0.125	53.0	es01	expsupp	21	36	36	20	30	0	n/a	n/a	es01_0012.txt	1.0	1	0
240.3075	0.125	2nd/omission/unexpected	212	480615	20.0	HIGH_B	1.0	10.5121	5.0655	C	100.0	26	70	0	1	0.125	53.0	es01	expsupp	21	36	36	20	30	0	n/a	n/a	es01_0012.txt	1.0	2	0
248.7915	0.125	1st/repetition/expected	121	497583	20.0	HIGH_B	1.0	8.2371	2.2083	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	22	12	12	40	50	0	n/a	n/a	es01_0012.txt	1.0	1	0
249.7915	0.125	2nd/repetition/expected	221	499583	20.0	HIGH_B	1.0	8.2371	2.2083	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	22	12	12	40	50	0	n/a	n/a	es01_0012.txt	1.0	2	0
261.674	0.125	1st/repetition/expected	121	523348	20.0	HIGH_B	1.0	11.8691	4.6257	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	23	48	48	40	50	0	n/a	n/a	es01_0012.txt	1.0	1	0
262.674	0.125	2nd/repetition/expected	221	525348	20.0	HIGH_B	1.0	11.8691	4.6257	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	23	48	48	40	50	0	n/a	n/a	es01_0012.txt	1.0	2	0
272.13	0.125	1st/repetition/expected	121	544260	20.0	HIGH_B	1.0	9.4424	2.5718	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	24	12	12	20	30	0	n/a	n/a	es01_0012.txt	1.0	1	0
273.1305	0.125	2nd/repetition/expected	221	546261	20.0	HIGH_B	1.0	9.4424	2.5718	C	100.0	26	70	1	1	0.125	53.0	es01	expsupp	24	12	12	20	30	0	n/a	n/a	es01_0012.txt	1.0	2	0
